GYRO_DIFF, GYRO_X, GYRO_Y, GYRO_Z, ACC_DIFF, ACC_X, ACC_Y, ACC_Z, TOUCH_DOWN, TOUCH_X, TOUCH_Y 
5035400, 0.051330566, -0.031219482, 0.07284546, 5035400, -0.34053844, -0.19299316, 0.4332614, 0, 0, 0
5035401, 0.083099365, -0.03489685, 0.09361267, 5035401, -0.3277347, -0.2284832, 0.41983557, 0, 0, 0
5035400, 0.13806152, -0.019012451, 0.119262695, 5035400, -0.2271505, -0.30733347, 0.24108362, 0, 0, 0
5035400, 0.19792175, -0.0031280518, 0.14981079, 5035400, -0.036589384, -0.34887695, -0.122179985, 0, 0, 0
4943848, 0.26878357, 0.0493927, 0.16203308, 4943848, 0.30661273, 0.07475901, 1.2023177, 0, 0, 0
4943848, 0.54244995, 0.11413574, 0.13270569, 4943848, 0.80700177, 0.7372346, 0.989614, 0, 0, 0
4943847, 0.7086029, 0.11657715, 0.06062317, 4943847, 0.6704206, 0.25093699, -1.6722765, 0, 0, 0
4943848, 0.59988403, 0.04815674, 0.015411377, 4943848, 0.5213419, 0.017984867, -2.4004893, 0, 0, 0
4943848, 0.45205688, -0.103302, -0.037094116, 4943848, 0.18880457, -0.060542107, -2.5641088, 0, 0, 0
4913330, 0.26145935, -0.25602722, -0.04319763, 4913330, -0.3359216, -0.26962233, -2.4971375, 1, 573, 1584
4974365, 0.017120361, -0.33299255, 0.005645752, 4974365, -0.47117454, -0.26948452, -2.0347352, 0, 0, 0
4943848, -0.19178772, -0.34765625, 0.039855957, 4943848, 0.009141237, -0.11043596, -0.703176, 0, 0, 0
4943847, -0.3151703, -0.30612183, 0.03253174, 4943847, 0.73643446, -0.05275488, 0.52346516, 0, 0, 0
4943848, -0.3652649, -0.23158264, 0.005645752, 4943848, 0.91540337, -0.2062025, 0.8021059, 0, 0, 0
4943848, -0.3640442, -0.16195679, -0.05908203, 4943848, 0.92541206, -0.2900877, 0.9562011, 0, 0, 0
4943847, -0.3493805, -0.08375549, -0.10795593, 4943847, 0.61017543, -0.35144806, 0.94552755, 0, 0, 0
4943848, -0.3176117, -0.028778076, -0.13116455, 4943848, 0.19769102, -0.5383563, 0.963408, 0, 0, 0
4943848, -0.2821808, 0.02130127, -0.10673523, 4943848, -0.35683542, -0.8242488, 0.865942, 0, 0, 0
4943847, -0.23820496, 0.10681152, -0.001663208, 4943847, -0.7846023, -0.92192507, 0.73177576, 0, 0, 0
4943848, -0.0879364, 0.29496765, 0.12782288, 4943847, -0.7846023, -0.92192507, 0.73177576, 0, 0, 0
4943848, -0.0879364, 0.29496765, 0.12782288, 4943848, -0.07772148, -0.27941847, 1.1195002, 0, 0, 0
4943847, 0.030563354, 0.3499298, 0.08628845, 4943847, 0.45530054, 0.04828787, 0.82303905, 0, 0, 0
4943848, 0.102645874, 0.37313843, 0.005645752, 4943848, 0.9014538, 0.21323442, 0.42597675, 0, 0, 0
4943848, 0.14050293, 0.3462677, -0.084732056, 4943848, 0.8462144, 0.28343153, -0.13245058, 0, 0, 0
4943847, 0.14050293, 0.3462677, -0.13604736, 4943847, 0.493163, 0.28275585, -0.6581211, 0, 0, 0
4943848, 0.098968506, 0.292511, -0.13604736, 4943848, -0.11143011, 0.25895405, -0.9599066, 0, 0, 0
7049560, -0.09403992, 0.18133545, -0.12872314, 7049560, -0.6227873, 0.05387163, -0.35315084, 0, 0, 0
5004883, -0.16122437, 0.09214783, -0.08229065, 5004883, -0.5589445, -0.12008238, 0.2552986, 0, 0, 0
5065918, -0.19787598, -0.005569458, -0.033432007, 5065918, -0.30855817, -0.091487885, 0.94029284, 0, 0, 0
5035401, -0.18566895, -0.09109497, 0.006881714, 5035401, -0.10543752, 0.0315547, 1.2668924, 0, 0, 0
5004882, -0.1526947, -0.15707397, 0.023971558, 5004882, -0.0764035, 0.15396976, 1.2305894, 0, 0, 0
4974366, -0.1038208, -0.19737244, 0.015411377, 4974366, -0.1560852, 0.21743917, 1.1250019, 0, 0, 0
4943847, -0.06472778, -0.23770142, 0.016647339, 4943847, -0.19955844, 0.1996355, 0.9066329, 0, 0, 0
4943848, -0.019515991, -0.2694702, 0.005645752, 4943848, -0.2763989, 0.06486893, 0.73050594, 0, 0, 0
4943848, 0.018341064, -0.28779602, 0.016647339, 4943848, -0.25641382, -0.091641426, 0.676486, 0, 0, 0
4943847, 0.06477356, -0.28656006, 0.02885437, 4943847, -0.14075994, -0.19951534, 0.609642, 0, 0, 0
4943848, 0.10752869, -0.28656006, 0.043533325, 4943848, 0.051904798, -0.2568941, 0.5070429, 0, 0, 0
4943848, 0.10752869, -0.2303772, 0.043533325, 4943848, 0.19227731, -0.28586912, 0.29192305, 0, 0, 0
4943847, 0.123413086, -0.14363098, 0.054519653, 4943847, 0.3596795, -0.23758078, -0.10043764, 0, 0, 0
4943848, 0.11973572, -0.044662476, 0.059402466, 4943848, 0.45772165, -0.089892864, -0.44354868, 0, 0, 0
4943847, 0.0977478, 0.04083252, 0.054519653, 4943847, 0.4149848, 0.008353233, -0.60329103, 0, 0, 0
4943848, 0.028121948, 0.09703064, 0.04109192, 4943847, 0.4149848, 0.008353233, -0.60329103, 0, 0, 0
4943848, 0.028121948, 0.09703064, 0.04109192, 4943848, 0.3444172, 0.08049011, -0.46041822, 0, 0, 0
4913330, -0.00730896, 0.09703064, 0.027648926, 4913330, 0.3468209, 0.06938648, -0.2395482, 0, 0, 0
4974365, -0.028076172, 0.10069275, 0.012969971, 4974365, 0.33254325, 0.025289059, 0.13785648, 0, 0, 0
4943848, -0.03540039, 0.09703064, 7.6293945E-4, 4943848, 0.26154116, -0.009391785, 0.25439215, 0, 0, 0
4943847, -0.037841797, 0.08604431, -0.001663208, 4943847, 0.19828072, -0.07294369, 0.3914895, 0, 0, 0
4943848, -0.031723022, 0.07015991, -0.0065460205, 4943848, 0.09384316, -0.10325098, 0.44201183, 0, 0, 0
4913330, -0.02319336, 0.060394287, -0.017547607, 4913330, 0.015826464, -0.13892317, 0.47564316, 0, 0, 0
4974365, -0.006072998, 0.035949707, -0.015106201, 4974365, -0.039488614, -0.13463974, 0.48824167, 0, 0, 0
4943848, 0.018341064, 0.022506714, -0.00289917, 4943848, -1.18494034E-4, -0.12404919, 0.37746525, 0, 0, 0
4943848, 0.034225464, 5.493164E-4, -0.0077819824, 4943848, -0.019331276, -0.14572716, 0.24057436, 0, 0, 0
4943847, 0.04888916, -0.025131226, -0.008987427, 4943847, -0.023051918, -0.11024141, 0.2328639, 0, 0, 0
7049561, 0.062332153, -0.055664063, -0.008987427, 7049561, 0.011079669, -0.08526993, 0.060838223, 0, 0, 0
5035400, 0.07331848, -0.069107056, -0.021224976, 5035400, 0.023279607, -0.10654068, -0.031082153, 0, 0, 0
5035401, 0.06843567, -0.06666565, -0.019989014, 5035401, 0.083120525, -0.11337471, -0.117387295, 0, 0, 0
5035400, 0.065979004, -0.05810547, -0.02243042, 5035400, 0.123524636, -0.12781954, -0.17244816, 0, 0, 0
5035400, 0.046447754, -0.052001953, -0.026107788, 5035400, 0.042304248, -0.122478485, -0.15931034, 0, 0, 0
4943848, 0.0317688, -0.044662476, -0.017547607, 4943848, 0.013839543, -0.10850859, -0.10253191, 0, 0, 0
4943848, 0.02444458, -0.03855896, -0.012664795, 4943848, 0.018961042, -0.09934044, -0.07458544, 0, 0, 0
4943847, 0.03300476, -0.032455444, 0.0032043457, 4943847, 0.11224207, -0.10947943, -0.002720356, 0, 0, 0
4943848, 0.029327393, -0.030014038, -0.0041046143, 4943848, 0.21560523, -0.0992527, -0.052660942, 0, 0, 0
4943848, 0.025680542, -0.019012451, -0.015106201, 4943848, 0.29358596, -0.084266186, -0.13973475, 0, 0, 0
4943847, 0.0073547363, -0.012893677, -0.03465271, 4943847, 0.30692357, -0.044175625, -0.17425966, 0, 0, 0
4943848, 1.5258789E-5, -0.00680542, -0.029754639, 4943848, 0.28469133, -0.07771826, -0.07159662, 0, 0, 0
4943848, -0.010955811, -0.0019073486, -0.027313232, 4943848, 0.23495224, -0.08220005, 0.022554874, 0, 0, 0
4943847, -0.006072998, 0.010314941, -0.027313232, 4943847, 0.12654221, -0.12800598, 0.07597065, 0, 0, 0
4943848, -0.00730896, 0.031066895, -0.013870239, 4943848, 0.021020979, -0.16409874, 0.07174444, 0, 0, 0
4943848, -0.018295288, 0.026184082, -0.008987427, 4943848, -0.0031277835, -0.21405935, 0.04254484, 0, 0, 0
4943847, -0.013397217, 0.007873535, -0.010223389, 4943847, -0.041463554, -0.23372316, 0.09812212, 0, 0, 0
4943848, -0.0036315918, 5.493164E-4, -0.011428833, 4943848, -0.020593345, -0.23353863, 0.12376833, 0, 0, 0
4943848, 0.009796143, 0.011520386, 0.0032043457, 4943848, 0.028076738, -0.24494553, 0.13237143, 0, 0, 0
4943847, 0.02444458, 0.010314941, -0.0077819824, 4943847, 0.04230839, -0.24247932, 0.14298773, 0, 0, 0
4943848, 0.028121948, 0.007873535, 7.6293945E-4, 4943848, -0.011630774, -0.25055552, 0.09572077, 0, 0, 0
4943848, 0.03300476, -6.866455E-4, 0.0044403076, 4943848, -0.032194316, -0.27951717, 0.005583763, 0, 0, 0
4943847, 0.037887573, -6.866455E-4, 0.006881714, 4943847, -0.0071170926, -0.26007318, -0.0974803, 0, 0, 0
4943848, 0.037887573, 0.0066375732, 0.006881714, 4943848, 0.05608028, -0.2336731, -0.17852926, 0, 0, 0
4943848, 0.045211792, 0.012756348, 0.010528564, 4943848, 0.025711507, -0.2471118, -0.2905984, 0, 0, 0
4943847, 0.026885986, 0.026184082, 0.017868042, 4943847, 0.023985386, -0.19035196, -0.5101137, 0, 0, 0
4943848, -0.014633179, 0.035949707, 0.017868042, 4943848, 0.08653769, -0.15456629, -0.47731447, 0, 0, 0
7019043, -0.072052, 0.034729004, 0.019088745, 7019043, 0.018419743, -0.08552551, -0.06204605, 0, 0, 0
5065918, -0.0867157, 0.039627075, 0.02885437, 5065918, -0.027126849, -0.14765882, 0.16954279, 0, 0, 0
5035400, -0.092819214, 0.035949707, 0.04473877, 5035400, -0.18356079, -0.24205446, 0.28457022, 0, 0, 0
5035400, -0.041519165, 0.050613403, 0.12049866, 5035400, -0.18356079, -0.24205446, 0.28457022, 0, 0, 0
5035400, -0.041519165, 0.050613403, 0.12049866, 5035400, -0.2175777, -0.25609684, 0.7012162, 0, 0, 0
4943847, 0.4300537, 0.067718506, 0.12049866, 5035400, -0.2175777, -0.25609684, 0.7012162, 0, 0, 0
4943847, 0.4300537, 0.067718506, 0.12049866, 4943847, 0.30477616, 0.13109446, -0.19494629, 0, 0, 0
4943848, 0.43493652, 0.007873535, 0.08628845, 4943848, 0.3773896, -0.039295197, -1.3122392, 0, 0, 0
4943847, 0.33354187, -0.076431274, 0.022766113, 4943848, 0.3773896, -0.039295197, -1.3122392, 0, 0, 0
4943847, 0.33354187, -0.076431274, 0.022766113, 4943847, -0.09728798, -0.06010437, -1.7884059, 1, 570, 1579
4943848, 0.04888916, -0.248703, -0.04319763, 4943847, -0.09728798, -0.06010437, -1.7884059, 0, 0, 0
4943848, 0.04888916, -0.248703, -0.04319763, 4943848, -0.41227213, -0.47322178, -0.6453414, 0, 0, 0
4943847, -0.1026001, -0.2462616, -0.00289917, 4943847, 0.050814956, -0.5356946, 0.01483345, 0, 0, 0
4943848, -0.17710876, -0.1986084, 0.019088745, 4943848, 0.47376645, -0.53463745, 0.34532738, 0, 0, 0
4943847, -0.23576355, -0.07765198, -0.0065460205, 4943848, 0.47376645, -0.53463745, 0.34532738, 0, 0, 0
4943848, -0.22476196, -0.037338257, -0.037094116, 4943848, 0.6469197, -0.45530272, 0.57725334, 0, 0, 0
4943848, -0.22476196, -0.037338257, -0.037094116, 4943848, 0.20788327, -0.26350403, 0.8801265, 0, 0, 0
4943848, -0.19299316, -0.0104522705, -0.05052185, 4943848, 0.008013964, -0.26647282, 0.7490735, 0, 0, 0
4943847, -0.14289856, 0.02494812, -0.051757813, 4943847, -0.09300068, -0.3399434, 0.5706072, 0, 0, 0
4943848, -0.11602783, 0.055496216, -0.03465271, 4943848, -0.13034984, -0.3725562, 0.38129568, 0, 0, 0
4913330, -0.101364136, 0.08236694, -4.5776367E-4, 4913330, -0.19503444, -0.42409277, 0.2127366, 0, 0, 0
4974365, -0.11602783, 0.18255615, 0.078948975, 4913330, -0.19503444, -0.42409277, 0.2127366, 0, 0, 0
4943847, -0.105041504, 0.24731445, 0.09239197, 4943848, -0.24819732, -0.21044397, 0.20412731, 0, 0, 0
4943847, -0.105041504, 0.24731445, 0.09239197, 4943847, 0.25633416, 0.077054024, 0.5181799, 0, 0, 0
4943848, -0.06472778, 0.27540588, 0.055740356, 4943848, 0.5484448, 0.2049303, 0.46213675, 0, 0, 0
4943848, -0.014633179, 0.27052307, 7.6293945E-4, 4943848, 0.47804075, 0.21809864, 0.15885639, 0, 0, 0
4943847, 0.013442993, 0.2167511, -0.040756226, 4943847, 0.25474134, 0.1525631, -0.14480019, 0, 0, 0
7019043, -0.0011901855, 0.14712524, -0.055419922, 7019043, 0.025580108, 0.075202465, -0.33703518, 0, 0, 0
5065918, -0.041519165, 0.08236694, -0.04319763, 5065918, -0.092427015, -0.007196903, -0.23952198, 0, 0, 0
5035401, -0.06716919, 0.039627075, -0.037094116, 5035401, -0.07574302, -0.038167, -0.013690472, 0, 0, 0
5035400, -0.09526062, 0.012756348, -0.019989014, 5035400, 0.0578382, -0.024184704, 0.27093697, 0, 0, 0
5035401, -0.11480713, -0.021453857, -0.0065460205, 5035401, 0.12476629, -0.049123764, 0.4427724, 0, 0, 0
4943847, -0.11968994, -0.076431274, -0.013870239, 4943847, 0.046985865, -0.05489111, 0.5725403, 0, 0, 0
4943848, -0.09159851, -0.11186218, -0.017547607, 4943848, -0.048002064, 0.012460709, 0.6161032, 0, 0, 0
4943848, -0.061050415, -0.12651062, -0.013870239, 4943848, -0.12988293, -0.025512695, 0.58550215, 0, 0, 0
4913330, -0.040283203, -0.13995361, -0.011428833, 4913330, -0.15707862, -0.025724888, 0.47307014, 0, 0, 0
4974365, -0.041519165, -0.1485138, -0.015106201, 4974365, -0.10000968, 0.017271042, 0.43900537, 0, 0, 0
4943848, -0.031723022, -0.13630676, -0.008987427, 4943848, -0.04639572, 0.09069252, 0.5112653, 0, 0, 0
4943847, -0.019515991, -0.116744995, -4.5776367E-4, 4943847, 0.01989603, 0.1061821, 0.6989832, 0, 0, 0
4943848, 0.013442993, -0.088653564, 0.0044403076, 4943848, 0.11954674, 0.040563583, 0.8999014, 0, 0, 0
4943847, 0.04888916, -0.043441772, 0.0044403076, 4943847, 0.24811763, -0.08545923, 0.9835696, 0, 0, 0
4943848, 0.09164429, -0.0043640137, 0.0044403076, 4943848, 0.3243695, -0.20357037, 0.917078, 0, 0, 0
4943848, 0.1270752, 0.046951294, -0.001663208, 4943848, 0.35907915, -0.2497797, 0.537375, 0, 0, 0
4943847, 0.14050293, 0.0811615, -0.0077819824, 4943847, 0.3569432, -0.2079401, 0.10520172, 0, 0, 0
4943848, 0.12585449, 0.09703064, -0.01876831, 4943848, 0.26843607, -0.17802525, -0.23028278, 0, 0, 0
4943848, 0.09286499, 0.11291504, -0.028549194, 4943848, 0.1373662, -0.189682, -0.43501854, 0, 0, 0
4943847, 0.06477356, 0.11047363, -0.026107788, 4943847, 0.060190827, -0.19197702, -0.52761126, 0, 0, 0
4943848, 0.042770386, 0.11047363, -0.024871826, 4943848, 0.092146456, -0.18585062, -0.5030966, 0, 0, 0
4943848, 0.042770386, 0.090927124, -0.024871826, 4943848, 0.25081944, -0.18503332, -0.28974295, 0, 0, 0
4943847, 0.02079773, 0.0811615, -0.028549194, 4943847, 0.3062665, -0.13692188, -0.19335699, 0, 0, 0
4943848, 0.014678955, 0.06159973, -0.029754639, 4943848, 0.28187418, -0.09929705, -0.08811951, 0, 0, 0
4943848, 0.011001587, 0.03227234, -0.060302734, 4943848, 0.28846824, -0.08004761, 0.02536726, 0, 0, 0
4943847, 0.013442993, 0.018859863, -0.07130432, 4943847, 0.19387215, -0.13115358, 0.12518406, 0, 0, 0
4943848, 0.022003174, 0.020065308, -0.08352661, 4943848, 0.07839358, -0.17389107, 0.1384387, 0, 0, 0
7049561, 0.029327393, 0.026184082, -0.07984924, 7049561, 0.045496225, -0.299191, -0.074719906, 0, 0, 0
5035400, 0.025680542, 0.03227234, -0.076187134, 5035400, 0.0069850683, -0.29453516, -0.28699398, 0, 0, 0
5035400, -0.0011901855, 0.034729004, -0.06640625, 5035400, -0.10277432, -0.27091408, -0.33703423, 0, 0, 0
5035400, -0.061050415, 0.035949707, -0.035873413, 5035400, -0.10277432, -0.27091408, -0.33703423, 0, 0, 0
4913330, -0.062286377, 0.012756348, -0.027313232, 5035401, -0.1686787, -0.17580462, -0.15463543, 0, 0, 0
4974365, -0.062286377, 0.012756348, -0.012664795, 5035400, -0.06318021, -0.11079407, -0.008677959, 0, 0, 0
4943848, -0.031723022, -0.0104522705, -0.012664795, 4913330, -0.045018375, -0.10847521, 0.23931217, 0, 0, 0
4943848, 0.0012359619, -0.019012451, -0.015106201, 4974365, -0.0058009624, -0.08623552, 0.38138866, 0, 0, 0
4943847, 0.04156494, -0.02633667, -0.02243042, 4943848, 0.048096, -0.1534729, 0.34135532, 0, 0, 0
4913330, 0.0635376, -0.03366089, -0.02243042, 4943848, 0.13431728, -0.13371801, 0.17149734, 0, 0, 0
4974366, 0.057434082, -0.036117554, -0.029754639, 4943847, 0.18675303, -0.16670609, -0.09706497, 0, 0, 0
4943847, 0.044006348, -0.028778076, -0.021224976, 4913330, 0.09750903, -0.16398716, -0.33375025, 0, 0, 0
4943848, 0.012237549, -0.030014038, -0.010223389, 4974366, -0.03557819, -0.13572693, -0.3819437, 0, 0, 0
4943848, -0.0024261475, -0.027572632, -0.015106201, 4943847, -0.08745515, -0.10867548, -0.2767992, 0, 0, 0
4943848, -0.0024261475, -0.027572632, -0.015106201, 4943848, 0.03016156, -0.12194729, 0.034052372, 0, 0, 0
4943848, 0.0073547363, -0.030014038, -0.0041046143, 4943848, 0.03016156, -0.12194729, 0.034052372, 0, 0, 0
4943848, 0.02444458, -0.014129639, -0.001663208, 4943847, 0.124347866, -0.12419605, 0.21311522, 0, 0, 0
4943848, 0.02444458, -0.014129639, -0.001663208, 4943848, 0.20411533, -0.17166281, 0.12962294, 0, 0, 0
4943847, 0.035446167, 0.016403198, 7.6293945E-4, 4943847, 0.28663522, -0.14720249, -0.08068657, 0, 0, 0
4943848, -0.009750366, 0.07382202, -0.0065460205, 4943847, 0.28663522, -0.14720249, -0.08068657, 0, 0, 0
4943847, -0.04272461, 0.09214783, -0.012664795, 4943848, 0.27541196, -0.10153723, -0.24770832, 0, 0, 0
4943848, -0.059829712, 0.09214783, -0.008987427, 4943848, 0.27017558, -0.06776571, -0.26684523, 0, 0, 0
4943848, -0.073272705, 0.07626343, 0.0019989014, 4943847, 0.16946656, -0.05035448, -0.18475151, 0, 0, 0
4943847, -0.06593323, 0.05795288, 0.0044403076, 4943848, 0.12700838, -0.071175575, -0.08317137, 0, 0, 0
4943848, -0.06349182, 0.02494812, -0.0041046143, 4943848, 0.064694405, -0.10236406, 0.1490159, 0, 0, 0
4943848, -0.06349182, 0.02494812, -0.0041046143, 4943848, 0.054313064, -0.12694454, 0.2960229, 0, 0, 0
4943848, -0.04272461, -0.0043640137, -0.0077819824, 4943848, 0.093387485, -0.11539745, 0.23022604, 0, 0, 0
7049560, -0.036621094, -0.0031280518, -0.02243042, 7049560, 0.040862024, -0.114501, 0.26445103, 0, 0, 0
5035400, -0.046401978, -0.0019073486, -0.021224976, 5035400, -0.071796775, -0.14624643, 0.3128047, 0, 0, 0
5035401, -0.047607422, -6.866455E-4, -0.0065460205, 5035401, -0.16623998, -0.17883825, 0.33787155, 0, 0, 0
5035400, -0.046401978, 0.0017547607, -0.0041046143, 5035400, -0.23545986, -0.21657848, 0.4076867, 0, 0, 0
5035401, -0.028076172, 0.004196167, 0.011764526, 5035401, -0.1823138, -0.28103733, 0.40799475, 0, 0, 0
4943847, 0.008560181, -0.008010864, 0.02520752, 4943847, -0.0375157, -0.30301332, 0.3387947, 0, 0, 0
4943848, 0.045211792, 0.0066375732, 0.038635254, 4943848, 0.085859776, -0.29958248, 0.16368437, 0, 0, 0
4943848, 0.07209778, 0.027389526, 0.04473877, 4943848, 0.12121081, -0.2563095, -0.11199236, 0, 0, 0
4943847, 0.0806427, 0.0493927, 0.048416138, 4943847, 0.11437696, -0.20778704, -0.36761236, 0, 0, 0
4943848, 0.058654785, 0.067718506, 0.058181763, 4943848, 0.11616963, -0.16309166, -0.5543299, 0, 0, 0
4943848, 0.02444458, 0.07382202, 0.059402466, 4943848, 0.127909, -0.08392048, -0.72124004, 0, 0, 0
4943847, -0.03540039, 0.07872009, 0.07284546, 4943847, 0.10582441, -0.026191711, -0.78404856, 0, 0, 0
4943848, -0.089157104, 0.07872009, 0.094833374, 4943848, -0.034368396, -0.055236816, -0.6492009, 0, 0, 0
4943848, 0.0317688, 0.07626343, 0.10093689, 4943848, 0.055920124, 0.3093605, 1.1228137, 0, 0, 0
4943847, 0.27978516, -0.0043640137, 0.07406616, 4943847, 0.37125278, 0.6808224, 1.6066079, 0, 0, 0
4943848, 0.25169373, -0.08987427, 0.07284546, 4943848, -0.0139302015, 0.024778366, -0.38457012, 0, 0, 0
4913330, 0.17715454, -0.18392944, 0.049621582, 4913330, 0.15384078, -0.28139782, -0.46328545, 1, 574, 1548
4974365, 0.13317871, -0.24137878, 0.0019989014, 4974365, 0.055863976, -0.27066612, -0.1530819, 0, 0, 0
4943848, 0.13317871, -0.24137878, 0.0032043457, 4943848, -0.45775223, -0.37121677, 0.011235714, 0, 0, 0
4943848, 0.0965271, -0.22549438, 0.0032043457, 4943848, -0.28824782, -0.4797268, 0.15017462, 0, 0, 0
4943847, 0.053771973, -0.16316223, 0.052078247, 4943847, 0.17241877, -0.52641106, 0.21136093, 0, 0, 0
4943848, 0.008560181, -0.104537964, 0.06550598, 4943848, 0.53001344, -0.42490435, 0.14776039, 0, 0, 0
4943847, -0.010955811, -0.09109497, 0.047180176, 4943847, 0.55513144, -0.28671837, -0.07340145, 0, 0, 0
4943848, -0.030517578, -0.09719849, 0.022766113, 4943848, 0.49000442, -0.1272502, -0.14073944, 0, 0, 0
4943848, -0.07449341, -0.10942078, 7.6293945E-4, 4943848, 0.44155988, -0.05553198, -0.053358555, 0, 0, 0
4943847, -0.12336731, -0.09109497, -0.026107788, 4943847, 0.30276614, -0.08116341, 0.14997292, 0, 0, 0
4943848, -0.15878296, -0.048339844, -0.052978516, 4943848, 0.17400798, -0.15920067, 0.2732048, 0, 0, 0
5035400, -0.18443298, 0.15324402, -0.00289917, 4943848, 0.17400798, -0.15920067, 0.2732048, 0, 0, 0
5035400, -0.14045715, 0.15324402, 0.0044403076, 7049561, 0.12206468, -0.26963997, 0.29989004, 0, 0, 0
5035401, -0.14045715, 0.22654724, -0.011428833, 5035400, 0.13411668, -0.088850975, 0.49523783, 0, 0, 0
5035401, -0.14045715, 0.22654724, -0.011428833, 5035401, 0.28735992, -0.07649088, 0.86656, 0, 0, 0
4943848, 0.062332153, 0.2644043, -0.046875, 5035401, 0.28735992, -0.07649088, 0.86656, 0, 0, 0
4943848, 0.122177124, 0.18865967, -0.084732056, 5035400, 0.32862604, -0.063642025, 0.66919327, 0, 0, 0
4943847, 0.111190796, 0.08970642, -0.09939575, 4943848, 0.13015175, -0.042158604, 0.2127142, 0, 0, 0
4943848, 0.051330566, 0.0017547607, -0.09207153, 4943848, -0.14269114, 0.021649837, -0.31090498, 0, 0, 0
4943847, -0.032958984, -0.055664063, -0.09329224, 4943847, -0.34534234, 0.10933161, -0.43602562, 0, 0, 0
4913331, -0.09770203, -0.07154846, -0.068862915, 4943848, -0.3284008, 0.16368389, -0.39052534, 0, 0, 0
4913331, -0.09770203, -0.07154846, -0.068862915, 4913331, -0.039141417, 0.07631874, -0.06723404, 0, 0, 0
4974365, -0.16122437, -0.09109497, -0.041992188, 4974365, 0.02007258, 0.13761759, 0.2866435, 0, 0, 0
4943848, -0.18322754, -0.1338501, -0.028549194, 4974365, 0.02007258, 0.13761759, 0.2866435, 0, 0, 0
4943848, -0.18322754, -0.1338501, -0.028549194, 4943848, -0.15930933, 0.04021883, 0.7379613, 0, 0, 0
4913330, -0.14413452, -0.15827942, -0.027313232, 4943848, -0.15930933, 0.04021883, 0.7379613, 0, 0, 0
4974365, -0.089157104, -0.17051697, -0.011428833, 4943848, -0.16873503, 0.0059723854, 0.9710698, 0, 0, 0
4943848, -0.010955811, -0.16195679, 0.015411377, 4913330, -0.22924149, 0.020112038, 1.1102724, 0, 0, 0
4943847, 0.03666687, -0.14483643, 0.030090332, 4974365, -0.31216705, -0.065674305, 1.144156, 0, 0, 0
4943848, 0.08430481, -0.10942078, 0.023971558, 4943848, -0.24950403, -0.13930416, 1.0949359, 0, 0, 0
4943848, 0.12585449, -0.04710388, 0.03375244, 4943847, -0.12295002, -0.19947243, 1.0369363, 0, 0, 0
4943847, 0.13929749, 0.02130127, 0.030090332, 4943848, -0.011139929, -0.17930508, 0.80911684, 0, 0, 0
4943847, 0.13929749, 0.02130127, 0.030090332, 4943847, 0.24914235, -0.17788172, 0.07758999, 0, 0, 0
4943848, 0.1478424, 0.059158325, 0.030090332, 4943848, 0.26853186, -0.12216616, -0.41337252, 0, 0, 0
4943848, 0.13195801, 0.07992554, 0.023971558, 4943848, 0.20054966, -0.05496168, -0.44014072, 0, 0, 0
4943847, 0.098968506, 0.07626343, 0.008087158, 4943847, 0.12920058, 0.027859688, -0.44615412, 0, 0, 0
4974366, 0.037887573, 0.0493927, -4.5776367E-4, 4943847, 0.12920058, 0.027859688, -0.44615412, 0, 0, 0
4974366, 0.037887573, 0.0493927, -4.5776367E-4, 4974366, 0.07974225, 0.036393166, -0.33137465, 0, 0, 0
7049560, 0.014678955, 0.034729004, 0.008087158, 7049560, 0.18430614, -0.004558563, -0.25218678, 0, 0, 0
5035401, -0.0048675537, 0.020065308, -0.0077819824, 5035401, 0.27365738, -0.078906536, -0.18446875, 0, 0, 0
5035400, -0.030517578, 0.02494812, -0.010223389, 5035400, 0.26078063, -0.17008734, -0.14323473, 0, 0, 0
5035400, -0.047607422, 0.029830933, -0.013870239, 5035400, 0.25301868, -0.121675014, -0.11885071, 0, 0, 0
5035401, -0.050048828, 0.011520386, -0.023666382, 5035401, 0.1726085, -0.14041042, -0.07956886, 0, 0, 0
4943847, -0.037841797, 0.0029907227, -0.03831482, 4943847, 0.09702295, -0.15430355, 0.05601549, 0, 0, 0
4943848, -0.030517578, -0.008010864, -0.03465271, 4943848, 0.016332507, -0.179492, 0.20012283, 0, 0, 0
4943848, -0.029281616, -0.02267456, -0.029754639, 4943848, -0.03215432, -0.16138172, 0.25896263, 0, 0, 0
4943847, -0.0036315918, -0.031219482, -0.027313232, 4943847, 0.0027131438, -0.23576307, 0.30804873, 0, 0, 0
4943848, 0.029327393, -0.03855896, -0.026107788, 4943848, -0.04131776, -0.2234621, 0.23123312, 0, 0, 0
4943848, 0.0476532, -0.039779663, -0.03831482, 4943848, -0.03262621, -0.26959324, 0.06611538, 0, 0, 0
4943847, 0.05255127, -0.055664063, -0.037094116, 4943847, -0.054702938, -0.3398943, 0.018518925, 0, 0, 0
4943848, 0.045211792, -0.041000366, -0.023666382, 4943848, -0.061267078, -0.34404755, -0.11841917, 0, 0, 0
4943848, 0.023239136, -0.039779663, -0.012664795, 4943848, -0.028970122, -0.29647398, -0.1059227, 0, 0, 0
4943847, 0.023239136, -0.05078125, -0.010223389, 4943847, -0.024693847, -0.17446709, -0.046778202, 0, 0, 0
